5722153,2/3/15 0:00,3,PASS,COURTYARD BY MARRIOTT,9190 GULF  FWY,77017,Restaurant - Full Service,LOCAL / CONTINENTAL,3,MEDIUM
5722408,2/4/15 0:00,1,PASS,CLICKS BILLIARDS,13380 NORTHWEST  FWY,77040,Restaurant - Full Service,,3,MEDIUM
5728859,2/6/15 0:00,1,PASS,GABBY'S,3101 N SHEPHERD,77018,Restaurant - Full Service,BARBECUE,6,HIGH
5739601,2/16/15 0:00,1,PASS,WAFFLE HOUSE #1103,1015 HIGHWAY 6 N,77079,Restaurant - Full Service,BREAKFAST,7,HIGH
5749752,2/13/15 0:00,1,PASS,CONOCO CTR CAFETERIA,600 N DAIRY ASHFORD,77079,Restaurant - Full Service,CAFETERIA,9,HIGH
5722207,2/3/15 0:00,1,PASS,BARRY'S PIZZA,6003 RICHMOND,77057,Restaurant - Full Service,PIZZA,8,HIGH
5722304,2/3/15 0:00,3,FAIL,BRICK HOUSE TAVERN & TAP,17111 TOMBALL PKWY,77064,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5699911,1/2/15 0:00,1,PASS,OSAKA JAPANESE RESTAURANT,515 WESTHEIMER STE E,77006,Restaurant - Full Service,JAPANESE,7,HIGH
5699984,1/5/15 0:00,1,PASS,LYNDON'S PIT BAR-B-Q,5320 HOLLISTER RD,77040,Restaurant - Full Service,BARBECUE,7,HIGH
5750057,2/16/15 0:00,2,PASS,ROYAL OAKS,1318 WESTHEIMER,77006,Restaurant - Full Service,BAR & GRILL,5,HIGH
5750125,2/17/15 0:00,2,PASS,BARNES & NOBLE CAFE #2582,3003 W HOLCOMBE,77025,Restaurant - Full Service,"BEVERAGES, ETC.",3,MEDIUM
5750663,2/19/15 0:00,1,PASS,SYLVIA'S ENCHILADA KITCHEN,12637 WESTHEIMER STE 140,77077,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5728842,2/6/15 0:00,1,PASS,THAI COTTAGE,3995 RICHMOND,77027,Restaurant - Full Service,THAI,6,HIGH
5728936,2/6/15 0:00,1,PASS,EL TIEMPO 1308 CANTINA,1308 MONTROSE BLVD STE A,77019,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5729053,2/9/15 0:00,1,PASS,CAJUN FLAVORS,4934 LAURA KOPPE,77016,Restaurant - Full Service,SOUL FOOD,7,HIGH
5739594,2/10/15 0:00,1,PASS,RATTAN RESTAURANT,1396 ELDRIDGE PKWY STE A,77077,Restaurant - Full Service,CHINESE,7,HIGH
5749991,2/16/15 0:00,1,PASS,MAY CHIEU CAFE,12313 BELLAIRE BLVD STE Z,77072,Restaurant - Full Service,"BEVERAGES, ETC.",0,LOW
5750055,2/16/15 0:00,3,FAIL,PHO SAIGON VIETNAMESE NOODLE,2808 MILAM STE D,77006,Restaurant - Full Service,VIETNAMESE,7,HIGH
5750845,2/21/15 0:00,1,PASS,PIZZA HUT #312020,11230 NORTH  FWY,77037,Restaurant - Full Service,,5,HIGH
5751252,2/24/15 0:00,1,PASS,VIBE RESTAURANT AND LOUNGE,6968 WILCREST STE A,77072,Restaurant - Full Service,VIETNAMESE,7,HIGH
5700120,1/6/15 0:00,1,PASS,GUADALAJARA HACIENDA,9799 KATY  FWY,77024,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700752,1/8/15 0:00,1,PASS,THE RANCHITO TAQUERIA,12150 BISSONNET,77099,Restaurant - Full Service,,0,HIGH
5700790,1/8/15 0:00,1,PASS,LE DRAGON RESTAURANT,8200 WILCREST STE 2,77072,Restaurant - Full Service,,0,HIGH
5750855,2/22/15 0:00,1,PASS,NEW BORDER,10425 S POST OAK,77035,Restaurant - Full Service,CHINESE,8,HIGH
5751929,2/27/15 0:00,5,,ILLEGAL ESTABLISHMENT OPERATION/SURVEILLANCE/COMPL,X,,Restaurant - Full Service,,2,LOW
5752032,3/2/15 0:00,1,PASS,BARNES & NOBLE BOOKSELLERS INC.,12850 MEMORIAL,77024,Restaurant - Full Service,,2,MEDIUM
5752185,3/3/15 0:00,2,,INTERCONTINENTAL MARRIOTT-MAIN KITCHEN,18700 JOHN F. KENNEDY BLVD,77032,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5702073,1/16/15 0:00,1,PASS,RED ROBIN RESTAURANT,7620 KATY  FWY STE 465,77024,Restaurant - Full Service,"BURGERS, ETC.",7,HIGH
5702076,1/16/15 0:00,1,PASS,CAFE ADOBE,7620 KATY  FWY STE 355,77024,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5702118,1/16/15 0:00,1,PASS,BAYOU CLUB OF HOUSTON,8550 MEMORIAL,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,1,HIGH
5702162,1/20/15 0:00,1,PASS,SABOR LATINO AT SHEPHERD,7015 N SHEPHERD,77091-2525,Restaurant - Full Service,MEXICAN / HISPANIC,0,MEDIUM
5702242,1/20/15 0:00,1,PASS,CAFE EXPRESS,780 W SAM HOUSTON  PKWY N STE 100,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5729418,2/11/15 0:00,3,FAIL,PAPPASITOS CANTINA #1,6445 RICHMOND,77057,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5729537,2/11/15 0:00,1,PASS,OIL TANKING,333 CLAY ST STE 2500,77002,Restaurant - Full Service,DELI,7,HIGH
5739624,2/25/15 0:00,1,PASS,ACHILLES ITALIAN CAFE,1127 ELDRIDGE PKWY STE 1030,77077,Restaurant - Full Service,,0,HIGH
5739703,3/9/15 0:00,1,PASS,TEXAS LOVING HUT,2825 S KIRKWOOD STE 100,77082,Restaurant - Full Service,VEGETARIAN,3,MEDIUM
5702463,1/21/15 0:00,1,PASS,RUGGLES GREEN,801 TOWN & COUNTRY  BLVD STE B,77024,Restaurant - Full Service,,7,HIGH
5702744,1/22/15 0:00,1,PASS,NEW KING PALACE CHINESE RESTAURANT,18315 TOMBALL  PKWY,77070,Restaurant - Full Service,OTHER,9,HIGH
5702844,1/23/15 0:00,1,PASS,CENTERFOLDS,6166 RICHMOND,77057,Restaurant - Full Service,BAR & GRILL,8,HIGH
5702970,1/26/15 0:00,1,,ILLEGAL ESTABLISHMENT OPERATION/SURVEILLANCE/COMPL,X,,Restaurant - Full Service,,2,LOW
5703005,1/26/15 0:00,1,PASS,TAQUERIA ELYSE'S,7675 CLAREWOOD,77036,Restaurant - Full Service,,7,HIGH
5703088,1/27/15 0:00,1,,RUGGLES  GREEN,2311 W ALABAMA ST STE C,77098,Restaurant - Full Service,"BURGERS, ETC.",8,HIGH
5703245,1/27/15 0:00,1,PASS,BRADY'S LANDING,8505 CYPRESS,77012,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5721756,1/29/15 0:00,2,PASS,SALATA,1440 W GRAY ST,77019,Restaurant - Full Service,SALADS,3,MEDIUM
5722534,2/4/15 0:00,3,FAIL,HOME PLATE BAR AND GRILL,1800 TEXAS,77003,Restaurant - Full Service,BAR & GRILL,7,HIGH
5726560,1/26/15 0:00,1,PASS,BLAKE'S BAR-B-QUE,2916 JEANETTA,77063,Restaurant - Full Service,BARBECUE,7,HIGH
5754262,3/13/15 0:00,1,PASS,THIEN PHU WEDDING REST.,11360 BELLAIRE BLVD STE 100,77072,Restaurant - Full Service,VIETNAMESE,7,HIGH
5751446,2/25/15 0:00,1,PASS,OSTIONERIA LAS ROCAS,7220 AIRLINE STE A3,77076,Restaurant - Full Service,SEAFOOD,8,HIGH
5729200,2/10/15 0:00,1,PASS,CHEDDAR'S CASUAL CAFE,10601 WESTPARK,77042,Restaurant - Full Service,BAR & GRILL,8,HIGH
5729216,2/10/15 0:00,2,PASS,SALVATION ARMY (CAFETERIA),2118 WASHINGTON AVE,77007,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5750256,2/17/15 0:00,1,PASS,THAI VILLAGE RESTAURANT,2512 TIMES BLVD,77005,Restaurant - Full Service,THAI,10,HIGH
5750281,2/17/15 0:00,1,PASS,SUSHI SAKURA EXPRESS,1014 WIRT RD STE 263,77055,Restaurant - Full Service,SUSHI,4,HIGH
5750335,2/17/15 0:00,1,PASS,FADI'S MEDITERRANEAN GRILL,4738 BEECHNUT,77096,Restaurant - Full Service,,0,HIGH
5755752,3/17/15 0:00,1,,CHILOS SEAFOOD RESTAURANT #2,1150 EDGEBROOK DR,77034,Restaurant - Full Service,SEAFOOD,8,HIGH
5755792,3/17/15 0:00,1,PASS,OSTIONERIA MICHOACAN #3,1006 FEDERAL RD STE A,77015,Restaurant - Full Service,SEAFOOD,7,HIGH
5755836,3/17/15 0:00,1,,HOUSTON PLAZA HILTON,6633 TRAVIS,77030,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5755870,3/17/15 0:00,1,PASS,PACIFIC RESTAURANT,11528 BELLAIRE BLVD STE G,77072,Restaurant - Full Service,VIETNAMESE,7,HIGH
5755879,3/17/15 0:00,1,PASS,IBIZA FOOD & WINE BAR,2450 LOUISIANA,77006,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5755933,3/18/15 0:00,1,PASS,"NOODLES INC,- PHO RESTAURANT",9820 GULF FREEWAY STE A-11,77034,Restaurant - Full Service,VIETNAMESE,7,HIGH
5729514,2/9/15 0:00,1,PASS,TAQUERIA LOS REYES,1150 FEDERAL  RD,77015,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5739636,2/26/15 0:00,1,PASS,URBAN KITCHEN,14008 MEMORIAL STE F,77079,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5749651,2/12/15 0:00,1,PASS,CARMELO'S RESTAURANT,14795 MEMORIAL,77079,Restaurant - Full Service,ITALIAN,6,HIGH
5749715,2/12/15 0:00,1,PASS,PIZZA HUT #312016,7815 BELLFORT,77061,Restaurant - Full Service,PIZZA,6,MEDIUM
5749817,2/13/15 0:00,1,PASS,LAS VENTANAS RESTAURANT,14555 GRISBY RD,77079,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5756629,3/21/15 0:00,1,PASS,EL CATRIN,7403 IRVINGTON,77022,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5756711,3/23/15 0:00,1,PASS,SALVATION ARMY,4516 IRVINGTON,77009,Restaurant - Full Service,LOCAL / CONTINENTAL,5,HIGH
5750015,2/16/15 0:00,1,PASS,CICI'S PIZZA 866,10088 LONG POINT RD STE C,77055,Restaurant - Full Service,PIZZA,0,HIGH
5750050,2/16/15 0:00,1,PASS,PHO SAIGON VIETNAMESE NOODLE,2808 MILAM STE D,77006,Restaurant - Full Service,VIETNAMESE,7,HIGH
5750076,2/16/15 0:00,1,,BIRRAPORETTI'S,500 LOUISIANA,77002,Restaurant - Full Service,ITALIAN,9,HIGH
5750586,2/19/15 0:00,1,PASS,ZELKO BISTRO,705 E 11TH ST,77008,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5751030,2/23/15 0:00,1,PASS,CADILLAC BAR,1802 SHEPHERD,77007,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5751177,2/24/15 0:00,1,PASS,ROSA BLANCA RESTAURANT,2430 AIRLINE DR,77009,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5751227,2/24/15 0:00,1,PASS,PANCHO'S MEXICAN BUFFET,5442 NORTH FWY,77076,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5751358,2/24/15 0:00,3,FAIL,GOTHAM PIZZA,2204 LOUISIANA ST STE E,77002,Restaurant - Full Service,PIZZA,6,HIGH
5753496,3/10/15 0:00,1,PASS,CHACHO'S #6,2700 SOUTH LOOP WEST,77054,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5755713,3/16/15 0:00,1,PASS,TAY-DO RESTAURANT,2529 S HIGHWAY 6,77082,Restaurant - Full Service,CHINESE,8,HIGH
5757168,3/25/15 0:00,1,PASS,BB'S CAFE,3139 RICHMOND AVE,77098,Restaurant - Full Service,BAR & GRILL,0,HIGH
5757298,3/25/15 0:00,2,PASS,THAI SPICE BUFFET II,2520 S VOSS,77057,Restaurant - Full Service,THAI,5,HIGH
5757436,3/23/15 0:00,1,PASS,PIATTO RISTORANTE,4925 W ALABAMA,77056,Restaurant - Full Service,ITALIAN,8,HIGH
5757571,3/26/15 0:00,1,PASS,TAQUERIA TUZANTLA,9612 BEECHNUT,77036,Restaurant - Full Service,,7,HIGH
5750619,2/19/15 0:00,5,FAIL,ONE DRAGON RESTAURANT,9310 BELLAIRE BLVD,77036,Restaurant - Full Service,CHINESE,7,HIGH
5750911,2/23/15 0:00,2,PASS,HANK'S CAJUN CRAWFISH,10800 BELLAIRE,77072,Restaurant - Full Service,CAJUN,7,HIGH
5750959,2/23/15 0:00,1,,EMBASSY SUITES HOTEL,1515 DALLAS,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5751049,2/23/15 0:00,5,FAIL,HALAL WOK CHINESE CUISINE,5680 HILLCROFT,77036,Restaurant - Full Service,,6,HIGH
5751292,2/24/15 0:00,3,PASS,RESTAURANT AFRIKIKO,9625 BISSONNET,77036,Restaurant - Full Service,,6,MEDIUM
5751534,2/25/15 0:00,1,PASS,TIGER DEN,9889 BELLAIRE BLVD STE 230,77036,Restaurant - Full Service,CHINESE,6,HIGH
5751626,2/26/15 0:00,1,PASS,SUNSHINE'S HEALTH FOOD STORE,4915 MARTIN LUTHER KING  BLVD,77021,Restaurant - Full Service,VEGETARIAN,7,HIGH
5751858,2/27/15 0:00,1,PASS,TEXAS ROADHOUSE,18194 GULF  FWY,77546,Restaurant - Full Service,BAR & GRILL,7,HIGH
5752052,3/2/15 0:00,1,PASS,KNIGHTS OF COLUMBUS #3077,420 TELEPHONE RD,77023,Restaurant - Full Service,,0,LOW
5752062,2/27/15 0:00,1,PASS,KOJAK'S,1912 W 18TH,77008,Restaurant - Full Service,DELI,7,HIGH
5752444,3/4/15 0:00,1,PASS,EL MESQUITE RESTAURANT,424 BROADWAY,77012,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5752604,3/4/15 0:00,1,PASS,EL CILANTRO,2818 FAY,77023,Restaurant - Full Service,MEXICAN / HISPANIC,5,HIGH
5699972,1/5/15 0:00,1,PASS,DINNER BELL CAFETERIA,6525 LAWNDALE,77023,Restaurant - Full Service,CAFETERIA,8,HIGH
5700048,1/5/15 0:00,1,PASS,PHO GA SO I,6796 SYNOTT,77083,Restaurant - Full Service,VIETNAMESE,6,HIGH
5700159,1/6/15 0:00,1,,DEERWOOD CLUB #00112,1717 FOREST GARDEN DR,77345,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5700177,1/6/15 0:00,1,PASS,CAFE EXPRESS,1111 ELDRIDGE  PKWY STE 100,77077,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5751417,2/25/15 0:00,3,FAIL,CYCLONE ANAYA'S MEXICAN KITCHEN,800 W SAM HOUSTON PKWY N STE 180,77024,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5751428,2/25/15 0:00,1,PASS,GENERAL JOE'S CHOPSTIX,11566 GULF  FWY,77034,Restaurant - Full Service,CHINESE,7,HIGH
5752088,3/2/15 0:00,1,PASS,OAK LEAF SMOKEHOUSE,1000 TELEPHONE RD,77023,Restaurant - Full Service,BARBECUE,7,HIGH
5753660,3/9/15 0:00,1,PASS,LOS TIOS MEXICAN REST.,9527 WESTHEIMER,77063,Restaurant - Full Service,MEXICAN / HISPANIC,9,HIGH
5700654,1/7/15 0:00,1,PASS,CARRABBA'S ON WOODWAY,1399 S VOSS,77057,Restaurant - Full Service,ITALIAN,9,HIGH
5752415,3/3/15 0:00,1,PASS,MAMA'S OVEN,9295 MAIN,77025,Restaurant - Full Service,SOUL FOOD,7,HIGH
5753221,3/5/15 0:00,1,PASS,COMPASS GROUP NAD,1360 POST OAK BLVD STE 2ND,77056,Restaurant - Full Service,CAFETERIA,8,HIGH
5756096,3/18/15 0:00,1,PASS,IHOP,8515 WEST LOOP SOUTH,77096,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5753861,3/11/15 0:00,3,FAIL,59 DINER,8401 WESTHEIMER STE 190,77063,Restaurant - Full Service,,0,HIGH
5754241,3/13/15 0:00,2,PASS,LA PLAZA MEXICAN RESTAURANT,1803 BINGLE,77055,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5754339,3/14/15 0:00,3,,SHERATON SUITES,2400 WEST LOOP SOUTH,77027,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5701306,1/12/15 0:00,1,PASS,PAPPAS SEAFOOD HOUSE,6945 GULF  FWY,77087,Restaurant - Full Service,SEAFOOD,8,HIGH
5701608,1/13/15 0:00,1,PASS,PAPPAS  BAR-B-Q,1100 SMITH,77002,Restaurant - Full Service,BARBECUE,0,HIGH
5701721,1/13/15 0:00,2,PASS,BELL STREET CAFE AND MARKET (EXXON BLDG),800 BELL,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5753677,3/11/15 0:00,2,PASS,ROYAL SONESTA HOTEL HOUSTON,2222 WEST LOOP SOUTH,77027,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5753778,3/11/15 0:00,1,PASS,LAS TUNAS RESTAURANT & PUPUSERIA,7925 COOK,77072,Restaurant - Full Service,,0,MEDIUM
5701730,1/14/15 0:00,2,PASS,FUSION TACO,801 CONGRESS STE 101,77002,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5755703,3/16/15 0:00,1,PASS,QUE HUONG RESTAURANT,11201 BELLAIRE BLVD STE 2,77072,Restaurant - Full Service,VIETNAMESE,8,HIGH
5755742,3/17/15 0:00,1,PASS,MINH KY MI GIA,12320 BELLAIRE BLVD STE A6,77072,Restaurant - Full Service,VIETNAMESE,4,MEDIUM
5755852,3/17/15 0:00,3,PASS,PHO 21,11005 FUQUA,77089,Restaurant - Full Service,VIETNAMESE,4,MEDIUM
5755945,3/18/15 0:00,1,PASS,LUBY'S #27 - 0191,5335 GULF  FWY,77023,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5755988,3/18/15 0:00,1,PASS,AKA SUSHI HOUSE,2390 W ALABAMA,77098,Restaurant - Full Service,JAPANESE,6,HIGH
5756257,3/19/15 0:00,1,PASS,L'OLIVIER,240 WESTHEIMER RD,77006,Restaurant - Full Service,EUROPEAN,0,HIGH
5757682,3/27/15 0:00,2,PASS,COURTYARD HOUSTON #1194,916 DALLAS,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5757943,3/30/15 0:00,3,FAIL,BENIHANA OF TOKYO,1318 LOUISIANA,77002,Restaurant - Full Service,JAPANESE,7,HIGH
5758306,3/27/15 0:00,2,PASS,SEOUL GARDEN RESTAURANT,9446 LONG POINT,77055,Restaurant - Full Service,KOREAN,6,HIGH
5756260,3/19/15 0:00,1,PASS,THAI PEPPER REST.,2049 W ALABAMA,77098,Restaurant - Full Service,THAI,7,HIGH
5757080,3/24/15 0:00,3,FAIL,BEAUCOUP BAR AND GRILL,3102 OLD SPANISH TRAIL,77054,Restaurant - Full Service,CAJUN,7,HIGH
5757557,3/26/15 0:00,1,PASS,EASTERN CHINESE RESTAURANT,2100 W 34TH ST,77018,Restaurant - Full Service,CHINESE,7,HIGH
5702208,1/20/15 0:00,1,PASS,GULSHAN MITHAI,6121 HILLCROFT STE T1,77081,Restaurant - Full Service,,0,HIGH
5702487,1/21/15 0:00,1,,CAFE KO,12740 EAST  FWY,77015,Restaurant - Full Service,CHINESE,8,HIGH
5702969,1/26/15 0:00,1,PASS,LUBY'S #17- 0032,12121 WESTHEIMER,77077,Restaurant - Full Service,CAFETERIA,9,HIGH
5703016,1/26/15 0:00,3,FAIL,BOMBAY SWEETS / VEGETARIAN RESTAURANT,5827 HILLCROFT,77036,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5757711,3/27/15 0:00,1,PASS,PAPPAS BAR-B-Q,9815 BISSONNET,77036,Restaurant - Full Service,BARBECUE,8,HIGH
5755605,3/16/15 0:00,1,PASS,HUNAN KING,5714 CHIMNEY ROCK,77081,Restaurant - Full Service,CHINESE,8,HIGH
5755850,3/17/15 0:00,1,,BMC SOFTWARE CAFETERIA,2101 CITYWEST  BLVD,77042,Restaurant - Full Service,CAFETERIA,10,HIGH
5755997,3/18/15 0:00,1,,DOUBLETREE HOUSTON GREENWAY PLAZA,6 E GREENWAY PLAZA,77046,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5756140,3/18/15 0:00,1,PASS,JAMES CONEY ISLAND #5,6955 GULF  FWY,77087,Restaurant - Full Service,"HOT DOGS, ETC.",7,HIGH
5757653,3/26/15 0:00,1,PASS,MR. PEEPLES,1911 BAGBY,77006,Restaurant - Full Service,SEAFOOD,7,HIGH
5757672,3/27/15 0:00,1,PASS,VIET HUONG RESTAURANT,11209 BELLAIRE STE C-3,77072,Restaurant - Full Service,VIETNAMESE,0,HIGH
5703316,1/27/15 0:00,2,PASS,MIKKI'S CAFE,10500 W BELLFORT STE 100,77031,Restaurant - Full Service,,7,HIGH
5721590,1/29/15 0:00,1,PASS,TACO CABANA #236,13480 NORTHWEST  FWY,77040,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5721645,1/29/15 0:00,1,PASS,ST. JOHN THE DIVINE CHURCH,2450 RIVER OAKS BLVD,77006,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5722081,2/2/15 0:00,1,PASS,RAGIN CAJUN DOWNTOWN,930 MAIN STE T230,77002,Restaurant - Full Service,SEAFOOD,7,HIGH
5757675,3/27/15 0:00,1,PASS,PAPPADEAUX (KITCHEN),13080 NORTHWEST  FWY,77040,Restaurant - Full Service,SEAFOOD,6,HIGH
5757708,3/27/15 0:00,1,PASS,PAPPAS BAR-B-Q,9815 BISSONNET,77036,Restaurant - Full Service,BARBECUE,8,HIGH
5757792,3/27/15 0:00,1,PASS,LA TRINIDAD TAQUERIA ARANDAS #2,5826 AIRLINE DR,77076,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5756940,3/24/15 0:00,1,PASS,TACO CABANA #143,9220 GULF  FWY,77017,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5757122,3/24/15 0:00,1,,BRENNAN'S,3300 SMITH,77006,Restaurant - Full Service,CAJUN,7,HIGH
5757260,3/25/15 0:00,1,PASS,BUON APPETITO,2231 W HOLCOMBE,77030,Restaurant - Full Service,ITALIAN,7,HIGH
5722107,2/2/15 0:00,1,PASS,LA CONGUITA TAQUERIA,7435 NAVIGATION,77011,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5722213,2/3/15 0:00,3,FAIL,BARRY'S PIZZA,6003 RICHMOND,77057,Restaurant - Full Service,PIZZA,8,HIGH
5722312,2/3/15 0:00,1,PASS,BRICK HOUSE TAVERN & TAP,17111 TOMBALL PKWY,77064,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5722419,2/4/15 0:00,1,PASS,OMELETTE & WAFFLE,8533 BEECHNUT,77036,Restaurant - Full Service,BREAKFAST,5,HIGH
5757312,3/25/15 0:00,3,FAIL,BOMBAY SWEETS / VEGETARIAN RESTAURANT,5827 HILLCROFT,77036,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5757777,3/27/15 0:00,1,PASS,FIRST BAPTIST CHURCH KITCHEN,7401 KATY  FRWY,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5726563,1/27/15 0:00,1,PASS,LA MADELEINE BAKERY,10001 WESTHEIMER,77042,Restaurant - Full Service,LOCAL / CONTINENTAL,10,HIGH
5726574,1/28/15 0:00,1,PASS,PAPPASITO'S CANTINA,13070 NORTHWEST  FWY,77040,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5728679,2/3/15 0:00,1,PASS,TAQUERIA LATINO EL JUNIOR,7523 LONG POINT STE 400,77055,Restaurant - Full Service,,7,HIGH
5728851,2/6/15 0:00,2,PASS,THAI COTTAGE,3995 RICHMOND,77027,Restaurant - Full Service,THAI,6,HIGH
5729540,2/11/15 0:00,1,PASS,OIL TANKING,333 CLAY ST STE 2500,77002,Restaurant - Full Service,DELI,7,HIGH
5739704,3/9/15 0:00,1,PASS,TEXAS LOVING HUT,2825 S KIRKWOOD STE 100,77082,Restaurant - Full Service,VEGETARIAN,3,MEDIUM
5749936,2/13/15 0:00,2,PASS,PAPPASITOS CANTINA #1,6445 RICHMOND,77057,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5750264,2/17/15 0:00,2,PASS,THAI VILLAGE RESTAURANT,2512 TIMES BLVD,77005,Restaurant - Full Service,THAI,10,HIGH
5750345,2/17/15 0:00,1,PASS,FADI'S MEDITERRANEAN GRILL,4738 BEECHNUT,77096,Restaurant - Full Service,,0,HIGH
5750376,2/18/15 0:00,1,PASS,TAQUERIA ARANDAS,1840 WIRT,77055,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5750390,2/18/15 0:00,1,PASS,SUSHI SAKURA EXPRESS,1014 WIRT RD STE 263,77055,Restaurant - Full Service,SUSHI,4,HIGH
5750414,2/18/15 0:00,1,PASS,LANDA CAFE,302 W CROSSTIMBERS,77018,Restaurant - Full Service,MEXICAN / HISPANIC,0,HIGH
5700366,1/6/15 0:00,1,PASS,EL PENJAMO MEXICAN RESTAURANT,6110 LYONS AVE,77020,Restaurant - Full Service,MEXICAN / HISPANIC,5,HIGH
5700798,1/8/15 0:00,1,PASS,LULING CITY MARKET BAR-B-QUE,4726 RICHMOND,77027,Restaurant - Full Service,BARBECUE,7,HIGH
5750589,2/19/15 0:00,1,PASS,ZELKO BISTRO,705 E 11TH ST,77008,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5750642,2/19/15 0:00,2,PASS,TEOTIHUACAN MEXICAN CAFE,1511 AIRLINE  DR,77009,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5750887,2/23/15 0:00,1,PASS,GARDEN TERRACE OF HOUSTON,7887 CAMBRIDGE,77054,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5751034,2/23/15 0:00,1,PASS,CADILLAC BAR,1802 SHEPHERD,77007,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5701257,1/12/15 0:00,1,PASS,TEXAS SUSHI HANA,9 N MAIN ST,77339-3710,Restaurant - Full Service,,5,HIGH
5701425,1/10/15 0:00,3,FAIL,MADRAS PAVILLION,3910 KIRBY STE 130,77098,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5701590,1/14/15 0:00,1,PASS,CROISSANT BRIOCHE BAKERY,2435 RICE BLVD,77005,Restaurant - Full Service,SANDWICHES,9,HIGH
5701653,1/14/15 0:00,1,PASS,MALA SICHUAN BISTRO,1201 WESTHEIMER STE B,77006,Restaurant - Full Service,,4,MEDIUM
5701657,1/9/15 0:00,1,PASS,CAFE EUROPE,2711 FOUNTAINVIEW,77057,Restaurant - Full Service,,5,MEDIUM
5701845,1/15/15 0:00,1,PASS,VALLONE'S RESTAURANT,947 GESSNER STE A-100,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5702005,1/16/15 0:00,1,PASS,EL MESON,2425 UNIVERSITY BLVD,77005,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5702191,1/15/15 0:00,1,PASS,DENNY'S,11099 NORTHWEST  FWY,77092,Restaurant - Full Service,BREAKFAST,7,HIGH
5751178,2/24/15 0:00,1,PASS,ROSA BLANCA RESTAURANT,2430 AIRLINE DR,77009,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
